	1-Dry-Soil	2-Dry-Soil	NEGATIVE	T-1-H218O-A	T-1-H218O-B	T-1-H218O-C	T-1-H218O-P-A	T-1-H218O-P-B	T-1-H218O-P-C	T-1-H2O-A	T-1-H2O-B	T-1-H2O-C	T-1-H2O-P-A	T-1-H2O-P-B	T-1-H2O-P-C	T-2-H218O-A	T-2-H218O-B	T-2-H218O-C	T-2-H218O-P-B	T-2-H218O-P-C	T-2-H2O-A	T-2-H2O-B	T-2-H2O-C	T-2-H2O-P-A	T-2-H2O-P-B	T-2-H2O-P-C	T-3-H218O-B	T-3-H218O-C	T-3-H218O-P-A	T-3-H218O-P-B	T-3-H218O-P-C
5ec511c64f390a34eed1913be85ec29f	0.0	0.0	0.0	0.0	52.0	0.0	0.0	102.0	43.0	0.0	0.0	49.0	0.0	67.0	0.0	40.0	0.0	122.0	0.0	0.0	36.0	37.0	0.0	27.0	0.0	0.0	56.0	0.0	0.0	73.0	0.0
3debdbcd8830b223acc91b913d58afaa	0.0	0.0	0.0	0.0	116.0	142.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	101.0	0.0	92.0	48.0
03d34fcfb7f9960bf1147af35292ad84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	138.0	0.0	0.0	0.0	0.0	0.0	0.0	223.0	0.0	0.0	0.0	0.0	0.0	82.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0
411415b24b70056a33d688327b53f5ec	0.0	0.0	0.0	0.0	0.0	0.0	98.0	17.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	118.0	54.0	0.0	0.0	0.0	0.0	0.0	69.0	85.0	0.0	43.0	0.0	0.0	47.0	104.0	0.0
c8c327ea54ada5e6a166a80abf28c6f7	0.0	0.0	0.0	0.0	0.0	0.0	201.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114.0	0.0	0.0	268.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0
fd0e2da26d0d07c782e30829dec3b9b0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	228.0	0.0	0.0	0.0	0.0	460.0	0.0	0.0	0.0	0.0
bcc1d87755202ab05911185c80fb4f92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.0	0.0	71.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	59.0	61.0	0.0	83.0	0.0	61.0	122.0	0.0
88772a2a252d88802cf2ec0f7b59b583	0.0	0.0	0.0	0.0	167.0	76.0	0.0	16.0	135.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	115.0	0.0	0.0	107.0	0.0	0.0	0.0
18d4a891daddc4bfc59e962e6a498c72	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	172.0	0.0	0.0	0.0	0.0	0.0	248.0	0.0	0.0	75.0	0.0
a9a960c286c9609cd5e2e77bd4914eae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	146.0	4.0	92.0	127.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	133.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.0	0.0
0df69561351572ec64d2441599fe12d0	116.0	0.0	0.0	0.0	0.0	31.0	0.0	69.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	201.0	56.0	148.0
902236d7990460751cdcd59a215a9d87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	291.0	0.0	0.0	0.0	0.0	0.0	354.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22cbcc28ad539d3732fff1090f8e61b7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	217.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	44.0	166.0	0.0
b3920831fe30b9061318518926b72b35	0.0	256.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	272.0
8ed889df05fd90b129e366f9f122b604	0.0	0.0	0.0	0.0	23.0	0.0	0.0	48.0	126.0	0.0	0.0	0.0	0.0	41.0	0.0	31.0	0.0	0.0	83.0	110.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	49.0	0.0	71.0	0.0
5332b23e6e2ffe798eebbf8bca0c281a	0.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	137.0	0.0	0.0	141.0	0.0
055671e616bc96baa8d484ef22e6a0e8	0.0	0.0	0.0	0.0	0.0	0.0	127.0	0.0	0.0	0.0	0.0	125.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	138.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	175.0	0.0	44.0	0.0
3905925acf6958eff1e618b0708ee1e0	60.0	0.0	0.0	0.0	126.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	33.0	144.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	166.0	0.0	0.0	0.0	0.0
f175c7beb99ec93f4b200d72f847a095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	198.0	0.0	0.0	0.0	0.0	0.0	190.0	56.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0dce1955e94054fd838753a63566fd7f	19.0	0.0	0.0	0.0	0.0	0.0	75.0	27.0	0.0	0.0	0.0	80.0	0.0	45.0	0.0	0.0	0.0	120.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.0	0.0	42.0	0.0
3d9cfd09d5ba358faabb775013502905	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	125.0	0.0	0.0	105.0	0.0	0.0	0.0	0.0	60.0	0.0	63.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0
277c762a50b5fd8644f7807049cdad4f	129.0	0.0	0.0	0.0	0.0	0.0	0.0	233.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	235.0	0.0
8ffff9e9037bd6f025b3145c9bbf1915	0.0	0.0	0.0	0.0	0.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	179.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	148.0	0.0	0.0	46.0	112.0
0d2f882bc468b28f527a0ee4d5fb48fc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	163.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	124.0	0.0	0.0	298.0	0.0
ac5afc3edaf32ebced441f1a4f042c1f	0.0	0.0	0.0	0.0	247.0	174.0	161.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2d975997d94fd8f599b6be8ab79bfced	0.0	0.0	0.0	0.0	0.0	0.0	154.0	181.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
cda610b6230c4548130ecc02ff424119	0.0	0.0	0.0	0.0	0.0	101.0	92.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	167.0	104.0	0.0	32.0	0.0
621715eba3a271721384f33023ad8329	0.0	0.0	0.0	64.0	0.0	0.0	141.0	0.0	114.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	160.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0	0.0
a1a38af471a63aea9b04485870b3e60e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	176.0	0.0	0.0	0.0	0.0	241.0	0.0	0.0	0.0	0.0	0.0	149.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c3a0f8ad8d6bc4068a15d19ccd92211e	0.0	0.0	0.0	0.0	0.0	112.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	128.0	0.0	0.0	0.0	0.0	143.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	142.0	0.0
83c8d415cb35d796f5ba85e8bbdf631f	0.0	0.0	0.0	0.0	312.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	252.0	0.0	0.0	0.0	0.0	0.0	0.0
4a17d6dca4cd888d0de883630ec2ac7f	101.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.0	127.0	0.0	0.0	0.0	0.0	0.0	128.0	0.0	0.0	0.0	0.0	109.0	0.0
be27f0758de519074ca072582fc5a66e	0.0	248.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	310.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4a5b2470f582bb2f108b89b77cf7e090	145.0	115.0	0.0	0.0	0.0	0.0	0.0	122.0	0.0	0.0	0.0	174.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f31f476ddda3494b720b96e55b684b94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	63.0	61.0	0.0	112.0	0.0	0.0	173.0	0.0
ecf38041fcfc8e664ee6b5c6998ea4cd	0.0	0.0	0.0	0.0	160.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	130.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0	107.0	0.0	0.0	0.0	0.0	0.0	0.0
1f64f1f8582d96f32b027391997ece8d	0.0	0.0	0.0	0.0	0.0	0.0	106.0	245.0	0.0	0.0	0.0	115.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e5d4b46e053b255634e1bca2e667deb5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	198.0	0.0	121.0	0.0
57d0d0009838de4b6d72d06f73ab92a1	40.0	0.0	0.0	0.0	0.0	70.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	32.0	115.0	35.0	0.0	0.0	0.0	57.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	39.0	0.0
91e00b0703feb1b476afb19adc7a91d9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	203.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	193.0	0.0
1dd47e45f78b6801084b69774bcc2128	0.0	0.0	0.0	0.0	126.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	211.0	0.0
3176c634a146b1f3e1a931c85cf921d2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	0.0	0.0	217.0	0.0	0.0	0.0	0.0	0.0	0.0	108.0	0.0	0.0	61.0	0.0
a42bf4db96969c9a8f48f0e7b2f1d96b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	116.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0	0.0	0.0	0.0	265.0	0.0
80823905c42478674b0fbcc4f8249dc7	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0	86.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	277.0	0.0
49fe33796dba652396d9d0dec5e8935c	0.0	0.0	0.0	0.0	93.0	0.0	224.0	87.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
47dd7c3f56d835501176809701de2dd1	0.0	101.0	0.0	0.0	91.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	106.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	122.0	0.0	41.0	0.0
ce144bb7a0c565a065e8068b3078cf12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	150.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	170.0	152.0	59.0	0.0
9d44153d63396b50f24c6b19f7c4223d	80.0	0.0	0.0	0.0	0.0	0.0	0.0	198.0	0.0	0.0	0.0	0.0	0.0	167.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c47571ea14b58e7b655d7bba758d9c2d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	195.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	96.0	0.0	0.0	0.0	0.0	71.0
3a428e124fb7e6dfc5d0f2e4112d279d	0.0	110.0	0.0	0.0	0.0	0.0	0.0	81.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.0	133.0	0.0	62.0	0.0
2224be346b7b15da8c9f286ca0346a37	0.0	0.0	0.0	0.0	76.0	43.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	66.0	38.0	0.0	0.0	126.0	0.0	0.0	36.0	0.0	0.0	55.0	0.0
e183d87f8f2f8c96f58f8c2f8eb7ccaa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	133.0	0.0	0.0	0.0	0.0	0.0	153.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	156.0	0.0	0.0	32.0	0.0
3b716de7cd30d302be72a3a6341043fc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118.0	0.0	0.0	0.0	0.0	0.0	0.0	127.0	0.0	49.0	0.0	60.0	0.0	0.0	41.0	75.0
5fecf2b8afd64474ef3223a258216a83	0.0	72.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	245.0	0.0	0.0	0.0	0.0	0.0	0.0	119.0	0.0	0.0	0.0	0.0
5f476d31d74f034dfe695815e4dd6de1	0.0	0.0	0.0	0.0	99.0	0.0	0.0	228.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0
2a12e0e814c5c700a5f2d465fb40f135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	172.0	0.0	0.0	99.0	0.0	0.0	0.0	0.0	112.0	0.0
74c98abf042303febe8621b833e992aa	0.0	0.0	0.0	0.0	0.0	130.0	0.0	110.0	0.0	0.0	0.0	0.0	0.0	135.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	123.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0df9a4fec1b731f5b544ae5c4bf0f2b4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	191.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	110.0	0.0	0.0	0.0	50.0
87937391af18799e8043e6d9a48c7c0e	0.0	0.0	0.0	0.0	0.0	0.0	195.0	68.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0
b89f3a4e2ad4175fbcd28b1cd0851a1b	0.0	0.0	0.0	0.0	233.0	0.0	0.0	56.0	137.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0
721e13a0cb1485f7c71ccd06459abf4d	0.0	0.0	0.0	32.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	91.0	0.0	89.0	0.0	0.0	61.0	47.0	0.0	0.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
623b7bb1291b66fcfed302c9f02af100	0.0	0.0	0.0	0.0	15.0	0.0	0.0	67.0	109.0	0.0	0.0	0.0	0.0	48.0	0.0	88.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	54.0	0.0	0.0	26.0	0.0	0.0	54.0	0.0
585fc84c53009ab32a7d042891bf448d	108.0	0.0	0.0	0.0	155.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
731dc787b8e74055aa29df67fb197b63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	153.0	0.0	0.0	0.0	0.0	0.0	184.0	89.0	55.0	0.0
75af15bd8ec502bd04ff8cfa175fc425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	124.0	0.0	0.0	0.0	0.0	96.0	53.0
c1d7488dc3c06768a31dda607abefce6	0.0	0.0	0.0	0.0	25.0	55.0	0.0	37.0	42.0	0.0	84.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	27.0	0.0	34.0	0.0	0.0	55.0	0.0
2b2c41d5edc1e52be41f274897b18e20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	206.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0
8cada98d4c96de70c70a5d97abc9997f	0.0	135.0	0.0	0.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.0	0.0	0.0	0.0	110.0	0.0
2add5be842de65682d7040f28c06542f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115.0	0.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	53.0	0.0	0.0
e074c8939a69446095e1d7dd8d1050a1	100.0	0.0	0.0	0.0	50.0	0.0	0.0	27.0	0.0	0.0	0.0	30.0	0.0	29.0	0.0	30.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	41.0	47.0	0.0	35.0	0.0
1a57d23c503d7f00eb9622dde88f080b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	129.0	0.0	185.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	113.0	0.0
0b4fc1080eedbb87c1c5228538cf6657	88.0	0.0	0.0	28.0	0.0	91.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0
d74e8702c3f505667672fb542c1e9ee1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	189.0	138.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	138.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51abc25edec6b2901a7bee60c4159550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	184.0	113.0	0.0	0.0	0.0	166.0	0.0	0.0	0.0	0.0	0.0	0.0
522f6d01dc01901cc55f1499869e5162	0.0	0.0	0.0	0.0	101.0	0.0	0.0	125.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	124.0	0.0	0.0	0.0
f83fff10f2456291071a0e93840ff862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	165.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	113.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0
17eedd25a478b79b2cb1d60e949478a1	92.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	28.0	0.0	0.0	0.0	109.0	0.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0
97eadc3cc1676ea733b591801b701b82	111.0	0.0	0.0	0.0	0.0	0.0	0.0	215.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0
9d1add0452fad2245ea762118406924e	0.0	0.0	0.0	0.0	0.0	0.0	105.0	0.0	146.0	0.0	0.0	0.0	0.0	194.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a96ab732c8f8c832ff19635bb7cda7a6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	39.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	133.0	65.0	0.0	0.0	0.0
ac9e2c5381c1175e9229abee5d2fcc75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	124.0	0.0	0.0	0.0	0.0	0.0	0.0	193.0	0.0	0.0	0.0	0.0	127.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f9d92706fb1f0a44dda7e6b63d15fcbc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	181.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	0.0	0.0	96.0	0.0	0.0	0.0	0.0	0.0	77.0
2cf3b2fa33218b2634698ccad3b8837f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0	0.0	0.0	175.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	116.0
2c955a2fb07e95b7b44047696c1f2f67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.0	0.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151.0	0.0	81.0	0.0
ed14ef758d6a35f6ca49d9a96cf5c9e0	0.0	0.0	0.0	0.0	72.0	0.0	38.0	173.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0
c1ad48efbb613e6dffe14bbf07beab06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	140.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	290.0	0.0
8d76add5b3d02dd31b14341ebe4bbe0c	0.0	0.0	0.0	0.0	69.0	0.0	0.0	138.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	73.0	67.0	0.0	0.0	0.0	0.0	0.0
34f1ba371e331bb5849e1f37218f8e25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0	271.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0
01938d30fceea74431319d974a816a1b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	190.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.0	0.0	0.0	87.0	0.0
658673be469a62e972b5788f564b7df5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	154.0	0.0	0.0	0.0	0.0	171.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0	0.0	0.0	0.0
c53951a8d2fda3f844acc7d08cea505a	0.0	0.0	0.0	0.0	129.0	0.0	0.0	99.0	157.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0
e4ea193127d131ca38b9a520b36c5298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	128.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	164.0	0.0	0.0	0.0	0.0	0.0	133.0	0.0
12cebcfce8f11b6465876f35bbaa6a29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118.0	0.0	119.0	0.0	0.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0
